news,code
"코스메틱 브랜드 키엘이 감사의 달 5월을 맞아 베스트셀러로 구성된 기프트 세트를 출시한다고 밝혔다.키엘이 5월 한정으로 선보인 이번 기프트 세트는 키엘의 베스트셀러 칼렌듈라 꽃잎 토너 정품과 피부 장벽을 개선해 주는 칼렌듈라 세럼 크림 정품으로 구성되어 있으며, 여행용 샘플 4종을 추가 증정해 풍성함을 더했다.특별 포장 서비스가 제공되는 키엘 기프트 세트는 전국 57개의 백화점 매장 및 부티크, 그리고 공식 온라인몰에서 만나볼 수 있다.강인귀 기자 deux1004@mt.co.kr",생활/문화
"모두에게 보여주고 싶은 기사라면?beta 이 기사를 추천합니다 버튼을 눌러주세요.

집계 기간 동안 추천을 많이 받은 기사는 네이버 자동 기사배열 영역에 추천 요소로 활용됩니다. 레이어 닫기",생활/문화
"가덕도는 러일전쟁과 일제강점기의 아픈 역사가 담긴 섬이다. 그래서 일제강점기 군사시설 흔적이 곳곳에 남아 있다. 외양포와 대항새바지가 대표적인 곳이다.평범한 어촌마을이던 외양포는 러일전쟁 때이던 1904년 일제가 주민 64가구를 모두 퇴거시키고 군사기지로 바꾼 곳이다. 이곳에는 일본군 제4사단 진해만 요새 사령부가 들어섰다.외양포에는 당시 흔적이 여전히 남아 있다. 마을 입구 대항낚시 앞의 삼거리에 있는 이정표는 당시 흔적을 알려준다. 헌병대 막사 건물과 감옥이 보존돼 있고, 일본군 내무반과 장교 사저, 탄약고, 우물 등도 그대로 있다. 웅장한 포진지(사진)와 지하 벙커 등도 보존돼 있다. 포진지는 대항낚시에서 가덕해안로 1325번길을 따라 조금 더 올라가면 나온다. 일제 강점기에 마을 전체가 요새화된 모습이 지금까지 보존돼 있는 곳은 전국에서 쉽게 찾기 힘들다.대항새바지에는 2차 세계대전 당시 강원도 탄광 노동자들이 판 일제의 요새 동굴이 있다. 남태우 선임기자",생활/문화
"부산 수영구 민락동 백산 고개 전경. 수영에서 부산진으로 가던 백산 고개는 300년 넘는 옛길이다. 고갯길 걸으며 바라보는 수평선이 옛길 그대로고 고갯길에서 맞닥뜨리는 고색창연한 비석이 옛길 그대로다. 박정화 사진가 제공

1953년 수영강 하구와 백산 일대. 부경근대사료연구소 제공

1872년 옛 지도의 백산 고개. 산 아래 붉은 실선이 백산 고개다. 부경근대사료연구소 제공

민락본동 우물. 부경근대사료연구소 제공

1950년대 백산에서 내려다본 민락본동.

고개는 옛길이다. 100년, 200년은 훌쩍 뛰어넘는다. 수영구 백산(白山)을 가로지르는 백산 고개는 최소 300년 옛길이다. 조선 수군 부대가 주둔하던 수영에서 지금의 중앙동으로 가려면 이 고개를 지나야 했다. 다른 길도 있었겠지만 대개는 논이나 밭에 난 두렁이었다. 우마차 다니는 길다운 길은 여기가 유일했다. 수영강 수영교에서 수영교차로, 대남교차로 가는 큰길은 한국전쟁으로 군부대가 주둔하던 1950년대 비로소 등장했다.그걸 어떻게 아는가. 300년 가까이 된 옛 지도가 그렇다고 그러고 100년 가까이 된 일제강점기 교통지도가 그렇다고 그러고 1950년대 항공사진이 그렇다고 그런다. 옛 지도와 교통지도와 50년대 사진을 보노라면 지금 보이는 게 다가 아니란 자각이 나도 모르게 든다. 내가 아는 당신도 그렇다. 당신은 내가 아는 것 이상으로 높고 귀하며 다감하다. 언제나 그렇다.“초등학교 다닐 때 매일 이리로 다녔지요.” 플랜비문화예술협동조합 이승욱 대표에게 백산 고개는 초등학교 추억을 간직한 고개다. 백산 너머 민락초등학교에 다녔다. 플랜비문화예술협동조합은 부산지역 다양한 문화예술가와 문화기획자가 마음을 모은 문화예술법인이다. 이승욱 대표가 그렇듯 백산 고개는 지역민 추억이 스며든 그때 그 시절 정감의 고개다.‘수영에서 민락으로 가는 다리 위/한 움큼의 땀만을 남기고/버릴 수 있는 모든 낡음을 투하하다/최근의 구직란의 전화번호도/가렵기만 하던 비듬 다발도/할머니의 하나뿐인 유산인 콩쥐팥쥐도/몇 번의 반복적인 부침/꼭 한 움큼의 땀만을 남기고도/너무 많은 것을 가진 것 같고/아직도 버리지 못한 게 있을 것 같고/뒤져 보면 몇 푼의 동전/동전에 진득한 애착’- 동길산 시 ‘낡음’ 일부.백산 고개는 필자에게도 추억의 고개다. 수영비행장 해안대대에서 방위병으로 복무하던 1980년대 초 매주 두세 차례는 이 고개를 넘었다. 맡은 일이 그랬다. 일 때문에 넘는 고갯길이었지만 속은 편했다. 탁 트인 바다가 좋았고 내 성격 같은 구부정한 길이 좋았다. 시 ‘낡음’은 그때 썼던 시다. 수영강 수영교를 건너 백산 고개로 해서 민락동으로 가던 그 시절이 어제 같다.‘백산·민락수변공원 방면.’ 백산 고개 시작은 도시철도 2호선 민락역 1번 출구다. 출구로 나와서 쭉 가면 맞닥뜨리는 오른쪽 오르막길이 백산 고개 초입이다. 왼쪽은 수영강 강변길. 바다에 접한 국내 최초 친수공간이라는 민락수변공원으로 이어진다. 산책 나온 사람은 대개 그리로 간다. 나도 마찬가지다. 풍광이 천하제일경이다. 오늘은 모질게 마음먹고 고갯길로 접어든다. “깜짝이야!” 인기척이 들리면 고개는 분명 화들짝 놀라면서 사십 년 전 그 방위병을 반기리라.오르막 왼편은 대숲. 대숲도 반가운지 댓바람을 날린다. 아쉬운 점은 있다. 오르막길 오른쪽 100살 넘은 당산 팽나무에 인사드리지 못하는 까닭이다. 수영구 보호수인데 가는 길을 누군가가 비밀번호로 막아 버렸다. 나무는 멀리서 보면 둘이지만 실제론 한 뿌리다. 다 자란 자식이 부모 품 벗어나려 용쓰는 구경거리를 못 보고 가려니 은근히 아쉽다.고갯길 왼편 바다 너머는 해운대구. 고층 건물에 가렸긴 했지만 바다가 보이고 장산이 보인다. 매주 두세 차례 넘던 그 시절 고개 아래 바닷가는 ‘꼬시래기 횟집촌’이었다. 색시가 장구 치며 흥을 돋우었다. 방위병 복무를 마치면 가 보리라, 내 80년대 버킷리스트였던 거기는 수영강 오염이 심해지면서 80년대가 지나기 전에 문들을 닫았다. 수영강 강물이 좋아진 지금은 카페촌이 횟집촌 대신 들어섰다.변하지 않은 건 있다. 지난 세월이 사십 년 저쪽이라 해서 어찌 변한 것만 있겠는가. 고갯길에서 바라보는 수평선이 그때 그대로고 바다를 굽어보던 옛 비석 역시 그때 그대로다. 옛 비석은 고색창연하다. 왕복 2차선 도로 오른편으로 돌 옹벽이 이어지는가 싶더니 한순간 고색창연한 비석이 턱 나타나서는 발목을 잡는다.옛 비석은 모두 넷. 셋은 송덕비고 하나는 효자비다. 종이에 붓글씨 한 글자 한 글자 쓰기도 어렵거늘 딱딱한 돌덩이에 한 글자 한 글자 새겼다면 그만한 내력이 있을 터. 비석을 세우면서까지 천년만년 남기고자 한 이야기는 뭐였을까. 비문 해석은 부산시 홈페이지 ‘문화관광-역사-부산향토사도서관-부산금석문’에 나온다.고갯길은 이내 끝나고 갈림길이다. 오른쪽으론 옥련선원과 부산문화방송이 나오고 직진하면 민락교 다리 아래로 빠진다. 다리 아래 왼쪽은 수영강 강변길, 오른쪽은 아파트 모퉁이다. 모퉁이를 꺾자 마을이 보인다. 민락본동이다. 1872년 옛 지도에는 인가 세 채가 그려진 판곶리(板串里)로 나온다. 평평하다 해서 널빤지 판을 썼다. 널구지 마을은 민락본동 옛 이름이다.널구지란 지명은 지금도 쓰인다. 민락 본동 할매 당산을 널구지 당산이라 하고 당산 관리를 민락널구지회에서 한다. ‘널구지 아름집’이란 상호도 보인다. 호주 선교사가 1950년대 찍었다는 널구지 마을 사진은 감격스러워 눈물이 찔끔찔끔 난다. 다닥다닥 초가집과 드문드문 기와집이 보이고 백사장엔 목선이 한가롭다.마을을 품은 산도 보인다. 진조말산이다. 사진에 보이는 고풍스러운 소나무는 2003년 태풍 매미가 들이닥치면서 생애를 마감했다. 소나무가 감싸던 할매 당산과 당산 우물만큼은 지금도 남아서 지나간 시절을 반추한다. 센텀비치 푸르지오아파트 버스 정류장에서 눈을 크게 뜨고 보면 보인다. 시내버스 41, 83-1, 210번이 다닌다.백산 고개는 수영과 널구지 마을 사이에 있었다. 고개 아래에 포이진이 있었다. 좌수영성 예하 수군 부대였다. 어민과 수군이 공동으로 한 해 첫 어로작업을 펼칠 때는 수군 사령관이 진조말산 끄트머리 갯가 진조암 바위에 앉아서 격려했다. 푸르지오아파트 일대가 그때 그 갯가, 그 바다라고 여기면 된다.이 글 맨 앞에 언급한 ‘최소 300년’은 근거가 뭘까. 우선은 민락본동 마을 생긴 지가 그쯤 된다. 민락동주민센터가 펴낸 〈민락 100년〉에 그렇다고 나온다. 공공기관에서 펴낸 책이니 믿을 만하다. 마을이 먼저인지 길이 먼저인지 단언하기는 어려워도 마을과 길은 따로 놀지 않는다. 엔간하면 보조를 맞춘다.그다음 근거는 조선왕조실록이다. 영조 27년 1월 3일 왕조실록에 ‘포이진은 그대로 두고 같이 있던 축산·감포·칠포 세 진은 폐지하자’라는 경상감사 상소가 나온다. 영조 27년은 1751년. 그 이전에 포이진이 있었다는 얘기니 포이진 둘레길인 백산 고개 역사 역시 그 이전이다. 최소로 잡아서 300년이다.〈민락 100년〉. 수영구 민락동 탄생 100주년을 맞아 민락동주민센터가 2014년 펴낸 지역사 단행본이다. 사진과 지도로 보는 민락동 변천사, 민락어촌계 이야기 등 읽는 재미가 쏠쏠하다. 동마다 이런 책을 낸다면 부산이 얼마나 두툼해질까, 손뼉 치고 싶은 스토리텔링 북이다. 부경근대사료연구소 김한근 소장이 애를 많이 썼다.민락동은 왜 민락동일까. 〈민락 100년〉 137쪽에 나온다. 그런데 말꼬리를 내린다. 확실한 근거가 없다는 이유다. 임금이 백성과 함께 즐긴다는 여민동락(與民同樂)도 언급하나 그건 아닐 것이다. 한양에서 멀찍이 떨어진 변방이고 더구나 한적한 갯가 마을에 그런 거창한 의미를 부여하진 않았다.필자의 생각은 이렇다. 물론 확실한 근거는 없다. 민락동 민(民)은 민락동에 있었던 두 마을 평민동과 덕민동에서 따왔을 공산이 크다. 백산 남쪽 평민동은 평평했고 백산 북쪽 덕민동은 언덕졌다. 민락동 락(樂)은 지금은 지명이 사라진 구락리(求樂里)에서 따왔지 싶다. 구락리는 배산(盃山) 아래 망미동 일대였다. 수영강변 e편한세상 아파트 단지에 구락마을 산책로가 조성돼 있다.덕민동처럼 ‘덕’이 들어간 지명은 부산에 꽤 있다. 사상구 덕포(德浦)의 순우리말은 덕개. 언덕이 있는 포구란 뜻이다. 순우리말 언덕 덕을 한자 덕(德)으로 표기했다. 강서구 가덕도(加德島)의 덕 또한 언덕일 가능성이 높다. TV를 보다가 인천에도 가덕도가 있다는 걸 알았다. 가덕도는 부산에만 있는 고유명사가 아니었다. 조선팔도 ‘가파른 언덕의 섬’이 모두 가덕도이지 않았을까.동길산 시인 dgs1116@hanmail.net※이 기획은 부산시 지역신문발전지원사업의 도움을 받아 연재합니다.",생활/문화
"올 시즌 한국 프로농구에서 이 선수를 빼고 이야기할 수 있을까요?아버지인 '농구 대통령' 허재 감독의 대를 이어 MVP를 거머쥔 허훈(25·KT) 선수입니다.MVP를 비롯해 플레이어 오브 더 시즌, 베스트 5에도 선정돼 3관왕을 거머쥔 허훈 선수는 연합뉴스TV와 만나 ""워낙 많은 분께서 축하한다고 연락을 해 오셔서 한턱 쏴야 할 것 같다""고 환하게 웃었습니다.'최초의 부자 MVP' 타이틀에 대해서는 ""부자지간에 같이 패밀리로 상을 받아서 뜻깊다""는 소감을 밝혔는데요,허 선수는 '이번 시즌 아쉬운 것이 있나'는 질문에는 ""키가 5cm만 더 컸으면 경기 중에 덩크슛을 더 많이 보여드렸을 텐데 아쉽다""는 재치 있는 대답을 내놓았습니다.실력은 아버지를 빼닮고 예능감은 아버지를 능가하는 허훈 선수의 이야기 직접 들어보시겠습니다.[영상취재 : 김상훈][영상편집 : 이현우]연합뉴스TV 기사문의 및 제보 : 카톡/라인 jebo23",생활/문화
"신종 코로나바이러스 감염증(코로나19) 확산의 영향으로 국내 완성차업계의 4월 실적이 반토막 났다.현대차가 내수와 수출을 합쳐 총 15만9079대를 팔아 전년 같은 기간대비 56.9%나 감소하는 등 국내 완성차업계의 자동차 판매량이 급감했다.내수는 선방했지만 코로나19로 수출길이 막히면서 해외 판매량이 직격탄을 맞았다.6일 국내 5개 완성차업계에 따르면 4월 자동차 총 판매량은 내수 14만5141대, 수출 19만6803대로 총 34만1944대로 집계됐다.이 수치는 전년 같은 기간 대비 마이너스(-) 48.4%나 감소하며 절반 가량 줄은 것이다. 내수 판매량은 6.5% 늘었으나 해외에서 마이너스(-)62.6%를 기록했다.현대차는 4월 국내 7만1042대, 수출 8만8037대 등 전 세계시장에서 총 15만9079대를 판매했다.이는 전년 같은 기간 대비 56.9%나 감소한 수치다. 내수는 0.5% 감소에 그쳤지만 해외 판매가 70.4% 줄었다. 세단 내수는 그랜저(하이브리드 모델 3434대 포함)가 1만 5000대 팔리며 국내 판매를 이끌었다.특히 지난 달 출시된 아반떼는 1만 2364대가 팔린 2016년 6월 이래 3년 10개월 만에 최다 판매 실적을 달성했다. 해외시장 판매의 경우 코로나19로 인한 수요 위축과 일부 해외 공장의 가동 중단 등의 영향으로 감소했다.현대차 관계자는 ""신차 효과에도 생산 차질과 수요 위축의 영향으로 판매가 감소했다""면서 ""위기 상황을 극복하기 위한 활동에 전사적인 역량을 집중하고, 판매 정상화를 위해 힘쓸 것""이라고 말했다.기아차는 내수 5만 361대, 수출 8만 3855대 등 전년 동기 대비 41.1% 감소한 13만 4216대를 판매했다. 지난해 같은 기간과 비교해 국내는 19.9% 증가, 수출은 54.9% 감소했다. 한국GM은 같은 기간 내수 6706대, 수출 2만2043대로 판매량이 전년 동월 대비 26.7% 줄었다. 수출에서 경승용차가 전년 대비 -64.8%, RV -13%, 중대형승용차 -52.4%를 기록하면서 모든 차랑의 수출 실적이 감소했다.르노삼성차는 지난 4월 내수에서 1만1015대를 판매해 전년 동기 대비 78.4% 급증했다. 하지만 수출을 포함한 총 판매는 전년 동기 대비 4.6% 하락한 1만3087대였다.지난 3월 9일 출시한 프리미엄 디자인 SUV 'XM3'가 6276대 판매되면서 전체 판매실적을 견인했다. 쌍용차는 지난 4월 내수 6017대, 수출 796대를 포함 총 6813대를 팔아 판매량이 전년 동월 대비 46.4% 감소했다.※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지",생활/문화
"인도 사트야지트 레이 감독의 ‘외로운 아내’ 스틸컷. 영화의전당 제공

생활 속 거리 두기로 코로나19 방역 수칙이 전환된 이후 임시 폐쇄됐던 부산지역 문화시설이 다시 문을 열었다.6일부터 다시 영화 상영과 공연을 재개하는 영화의전당은 첫 기획전으로 아시아 클래식 영화를 택했다. 바로 7일부터 17일까지 열리는 영화의전당 시네마테크 ‘필름아카이브 특별전’이다. 약 두 달간 중단됐던 영화관 운영이 재개되면서 기대감을 모으고 있다. 네오리얼리즘을 계승한 인도 영화의 거장 사트야지트 레이의 작품 8편과 아시아 고전 영화 6편 등 ‘사트야지트 레이와 아시아 클래식’을 주제로 총 14편을 공개한다.먼저 인도 사트야지트 레이 감독은 일본 구로사와 아키라 감독과 함께 아시아 영화를 전 세계에 알린 선구자다. 1947년 인도가 영국으로부터 독립하자 처음 제작한 영화가 ‘길의 노래’(1955)다. 기존 인도 영화에서 볼 수 없었던 네오리얼리즘 스타일의 작품이다. 이후 감독은 ‘아푸 3부작’ 제작으로 국제적인 명성을 쌓게 된다.특별전에서는 청년 아푸를 주인공으로 하는 3부작 중 2번째 작품 ‘불굴의 인간’(1956)을 비롯해 ‘뮤직룸’(1958) ‘대도시’(1963) ‘외로운 아내’(1964) ‘성인’(1965) ‘겁쟁이’(1965) ‘영웅’(1966) ‘코끼리 신’(1979)을 만나볼 수 있다.아시아 클래식 영화로는 필리핀 영화 최초로 칸 영화제에 초청된 리노 브로카 감독의 ‘인시앙’(1976) 이란의 거장 아바스 키아로스타미 감독의 ‘올리브 나무 사이로’(1994) 부산국제영화제와 인연이 깊은 이란 거장 모센 마흐말바프 감독의 ‘살람 시네마’(1995) 중국 다큐멘터리 대표 감독 왕빙의 ‘세 자매’(2012)와 ‘미세스 팡’(2017) 대만 뉴웨이브를 대표하는 차이밍량 감독의 ‘떠돌이 개’(2013)를 상영한다.관람료는 균일 5000원이다. 코로나19 확산 방지를 위해 전체 좌석의 50%만 발권한다. 예매는 영화의전당 홈페이지와 모바일 앱을 통해 할 수 있다. 문의 051-780-6080. 조영미 기자 mia3@",생활/문화
"최근 시청자들의 눈길을 사로잡고 있는 부산 출신 배우들. 위 왼쪽부터 시계방향으로 전미도, 박해준, 태인호, 정은채. tvN·JTBC 스튜디오·KBS 제공, SBS 방송 화면 캡처

퀴즈 하나. 요즘 시청자들 사이에서 인기 만점 안방극장 캐릭터인 ‘슬기로운 의사생활’ 속 채송화, ‘부부의 세계’ 이태오, ‘영혼수선공’ 인동혁, ‘더 킹:영원의 군주’ 구서령의 공통점은 무엇일까?정답은 부산 출신. 이들은 입체적인 연기와 팔색조 매력으로 시청자의 시선을 한 몸에 받고 있다.전미도(38)는 tvN 드라마 ‘슬기로운 의사생활’의 채송화로 변신해 시청자의 눈길을 끌고 있다. 99학번 의대 동기 5인방 중 홍일점으로 등장하는 송화는 실력 좋고 성격 호탕한 ‘똑순이’ 캐릭터. 일과 여가 모든 걸 ‘완벽’하게 해내는 인물이다. 전미도는 자칫 비현실적으로 보일 수 있는 송화를 본인만의 색으로 ‘슬기롭게’ 그려 내고 있다.브라운관에선 낯설 수 있지만, 전미도는 사실 뮤지컬과 공연계서 유명한 15년 차 베테랑 배우다. 부산에서 나고 자란 그는 고등학교 졸업 후 서울로 상경해 연기 활동을 해 왔다. 2006년 뮤지컬 ‘미스터 마우스’로 데뷔한 뒤 ‘닥터 지바고’ ‘베르테르’ ‘맨 오브 라만차’ 등 굵직한 작품으로 관객을 만났다. 함께 무대에 섰던 조승우가 ‘닮고 싶은 배우’로 꼽을 만큼 동료들에게도 실력을 인정받는다.JTBC ‘부부의 세계’로 브라운관을 물들인 박해준(44)은 부산 동구가 고향이다. 금성고등학교 졸업 후 연기 공부를 위해 서울로 올라가기 전까지 꼬박 부산에서 나고 자랐다. 영화 ‘4등’ ‘악질경찰’ 등에서는 정겹고 자연스러운 부산 사투리를 선보여 주목받기도 했다.2007년 연극 ‘그때 별이 쏟아지다’로 데뷔한 박해준은 드라마 ‘나의 아저씨’ ‘미생’ 영화 ‘힘을 내요, 미스터 리’ ‘유열의 음악앨범’ ‘독전’ 등에 출연해 내공을 쌓았다. ‘부부의 세계’에선 지선우의 남편 ‘이태오’ 역을 맡아 폭발적인 감정 연기로 극을 이끌고 있다. 덕분에 이 드라마는 시청률 24%로 비지상파 드라마 시청률 1위를 차지할 만큼 시청자들의 관심을 받는 중이다.부산진구 출신인 태인호(40)는 KBS 드라마 ‘영혼수선공’에서 정신건강의학과 전문의로 변신했다. 그가 맡은 ‘인동혁’은 부드러운 카리스마를 가진 은강병원의 핵심 인물. 신하균과 절친하면서도 긍정적인 라이벌 관계를 실감 나게 풀어낸다.태인호는 부산진고등학교를 졸업한 뒤 경성대 연극영화과를 나온 부산 토박이 연기자다. 2002년 영화 ‘새는 폐곡선을 그린다’로 데뷔해 영화 ‘하류인생’ ‘해운대’ ‘퍼펙트 게임’ ‘명당’ 드라마 ‘미생’ ‘태양의 후예’ ‘낭만닥터 김사부’ 등에 출연했다. 제25회 부일영화상에서 영화 ‘영도’로 신인 남자 연기상을 받기도 했다.SBS ‘더 킹:영원의 군주’에서 최연소 여성 총리로 활약 중인 정은채(34)와 최근 종영한 tvN ‘하이바이, 마마!’에서 미동댁으로 주목받은 윤사봉(40)도 부산이 고향이다. 정은채는 중학교 1학년 유학길에 오르기 전까지, 윤사봉은 경성대 연극영화과 졸업까지 고향에서 지냈다.남유정 기자 honeybee@busan.com",생활/문화
"“본디 문학이란 어느 입장에서 해석해도 접근이 가능하지만, 어느 입장의 해석을 해도 다 해석되는 것은 아니지 않은가. 따라서 비평가는 담론이 엉키어 풀리지 않으면 매듭을 찾아내기 위해 노력한다. 하지만 의미가 해석되지 않거나 문맥의 출구가 막혔을 때는 ‘아포리아(Aporia)’ 속에 갇혔음을 확신한다.”김정화 문학평론가가 첫 문학평론집 〈현대수필의 아포리아〉(사진·수필과비평사)를 냈다. 〈수필과비평〉 〈수필세계〉 등 잡지에 게재한 수필 작품에 관한 월평과 계간평, 신문과 잡지, 문학토론회 등에서 발표한 서평, 작가론, 발제문을 엮은 책이다.책 제목인 ‘아포리아’란 어떤 뜻일까. 그리스어에서 유래한 이 말은 ‘통로 없음’ ‘막다른 길’을 의미하며 ‘난처함’ ‘당황스러움’ ‘혼돈’이란 뜻을 지닌다. 철학에서 아포리아는 새로운 진리 인식을 위한 하나의 방법론으로 간주된다. 아포리아가 철학자들이 거쳐야 할 통과 의례인 것처럼 문학평론가 역시 텍스트 앞에서 수많은 아포리아에 봉착한다.김정화 평론가는 “수필 작가가 본질을 향해 탐구하듯이 수필 평론가 또한 장벽을 극복하고 끊임없이 비평의 길을 내기 위해 전진할 것이다. 아포리아는 답을 구해 가는 도정(道程)이기 때문이다”라고 했다.김 평론가는 경성대 대학원에서 현대문학을 전공한 뒤 2015년 ‘나마스테, 탈식민주의적 경계 허물기’로 〈광남일보〉 신춘문예 문학평론에 당선됐다.김상훈 기자 neato@",생활/문화
"‘해녀 수필가’ 박말애 씨의 인생을 담은 연극 ‘말애야 말애야’. 극단 가마골 제공

‘해녀 수필가’ 박말애의 삶을 다룬 연극이 무대에 올랐다.극단 가마골은 ‘해녀 문학가 故 박말애 1주기 추모 공연-말애야 말애야’를 공연 중이다. 부산 기장군 대변에서 나고 자란 해녀 박말애 씨의 발자취를 돌아보고 그의 문학 세계를 조명하는 작품으로 기장군문인협회가 후원했다. 총 6회에 걸쳐 진행되는 공연은 오는 9일 오후 4시 부산 기장군 일광면 가마골소극장 공연에 이어 10일 오후 4시 같은 곳에서 마지막 무대를 펼친다.해녀 박말애 씨는 가난한 어부의 6남매 중 셋째로 태어났다. 책 읽기를 좋아하던 소녀 박말애는 가족을 위해 꿈을 접고 해녀가 됐다. “바다에 뛰어들면 내 가슴의 불덩이가 다 태워지고 서늘해지곤 했습니다(2018년 6월 15일 자 부산일보).” 해녀 수필가에게 바다와 글쓰기는 모두 소중했다. 박말애 씨는 〈해녀가 부르는 바다의 노래〉 〈파도의 독백〉 등 수필집 2권을 내고 한국동서문학 작품상을 받았다. 하지만 박말애 씨는 지난해 4월 10일 대변항 인근 바다에서 숨진 채 발견됐다.연극에선 해녀 일을 하면서도 매일 일기를 쓰던 젊은 시절의 ‘소녀 박말애’와 30년 뒤 글쓰기의 꿈을 이룬 ‘해녀 수필가 박말애’의 삶을 펼쳐 보인다. 거친 삶의 현장인 바다를 생생하게 표현하기 위해 현직 해녀의 도움을 받아 수중 촬영한 장면을 연출에 활용했다. 연극 마지막 장면에선 노래 ‘친구여’를 배경으로 박말애 씨를 형상화한 마리오네트와 관객이 서로 악수하고 포옹하며 고인을 편안하게 보내 주는 씻김굿 형태를 차용했다.극단 가마골 김하영 대표는 “이번 연극을 통해 기장을 대표하는 인물로 ‘해녀 수필가 박말애’를 함께 기억하자는 뜻을 전하고 싶었다”고 말했다.▶연극 ‘말애야 말애야’=9일, 10일 가마골소극장. 051-723-0568.오금아 기자 chris@",생활/문화
"(서울=연합뉴스) 국립김해박물관이 오는 9월 6일까지 특별전 '가야만화방'을 개최한다고 6일 밝혔다.어린이들이 가야의 역사와 문화를 주제로 그린 그림, '국립김해박물관 가야웹툰 공모전' 수상작, 박물관에서 일하는 사람들을 소재로 한 웹툰으로 구성한다. 2020.5.6 [국립김해박물관 제공. 재판매 및 DB 금지]photo@yna.co.kr",생활/문화
"모두에게 보여주고 싶은 기사라면?beta 이 기사를 추천합니다 버튼을 눌러주세요.

집계 기간 동안 추천을 많이 받은 기사는 네이버 자동 기사배열 영역에 추천 요소로 활용됩니다. 레이어 닫기",생활/문화
"모헤닉 전기카트 'Ms카트' (사진=모헤닉)

모헤닉 게라지스 Ms (사진=지디넷코리아)

2019년 고객에게 양도될 예정이었던 모헤닉 게라지스 순수 전기차 Ms (사진=지디넷코리아)

(지디넷코리아=조재환 기자)국내 수제자동차 기업으로 알려진 모헤닉모터스(이하 모헤닉)의 순수 전기차 'Ms'의 양산화가 투자비용 문제 등으로 계속 지연되고 있다.모헤닉은 6일 시험 주행 중인 Ms의 시리즈 모델 ‘Ms카트’를 출시한다는 내용의 보도자료를 배포했다.해당 전기 카트의 최고속도는 25km 정도로, 공공장소 활용 목적으로 쓰일 수 있는 전기 카트 모델이다. 모헤닉은 이 전기 카트의 구체적인 제원은 공개하지 않았다.모헤닉 관계자는 “Ms카트는 초소형 전기차 ‘Ms미니’ 개발 과정에서 선보이는 모델로, 모헤닉은 2021년 Ms카트의 업그레이드 버전인 초소형 전기차 Ms미니를 공개할 예정”이라고 밝혔다. 올해 안에 시제품을 미리 공개하고 내년부터 1회 충전시 100km 주행 가능한 Ms미니를 판매한다는 것이다.하지만 모헤닉은 Ms의 고객 인도 일정을 지키지 못했다. 모헤닉은 Ms를 2019년 고객 인도할 계획을 세웠지만, 이 계획은 현재 사실상 무기한 연기된 상태다.모헤닉은 지난 2017년 5월 국내 미디어 등을 대상으로 Ms 시제품 공개행사를 열었다. 모헤닉에 따르면 Ms는 사륜독립제어 인휠모터가 들어가고, 차량 전륜과 후륜의 조향이 동시다발적으로 되거나 개별적인 조향이 가능한 플랫폼이 적용된 것으로 알려졌다. 그러나 이는 시제품 기준으로, 양산제품에 그대로 들어갈 가능성은 적다.지디넷코리아는 모헤닉에 Ms 양산화 단계가 어디까지 왔는지 물었다.이에 모헤닉 관계자는 “양산화개발은 투자비용이 많이 소요되기 때문에 투자유치일정 등을 감안해 조율 중”이라며 “플랫폼 설계 등 양산화개발의 일환으로 현재는 시제품 발표상태와 동일하다”고 답했다. 양산화가 가능한 시기에 대해서는 언급하지 않았다.모헤닉은 지난 2018년 12월 Ms 첫 주행 테스트를 성공했다는 내용의 보도자료를 보냈다. 이 때 김태성 모헤닉 대표는 “4개의 인휠모터가 안정적으로 작동하며 만족스러운 결과를 냈다”며 “3년 간의 노력이 결실을 맺게 됐다”고 말했다.하지만 아직까지 모헤닉은 Ms의 구체적인 개발 현황에 대한 업데이트 내용을 보도자료에서 언급하지 않았다.대신 모헤닉 관계자는 이번에 자체적으로 개발하고 있는 음성인식 시스템 ‘모리’ 개발 현황에 대해 짧게 소개했다. 이 관계자는 “모리시스템은 양산화 단계에서 적용예정이고 구글오픈소스를 적용해 개발된다”고 설명했다. 다만, 해당 시스템의 추가 공개 시기는 언급하지 않았다.모헤닉은 기존 모헤닉 G 의 EV버전과 클래식 EV 의 개조차 출시로 기존 모헤닉의 위상을 이어 EV 개발사업 밎 초소형 전기차 사업에 주력한다는 계획이다.하지만 주력으로 판매해야 할 Ms를 어떻게 개발할지에 대한 과제는 여전히 남긴 상태다.김태성 대표는 6일 보도자료에서 “Ms미니는 일부 중국산 초소형 전기차와 확연히 다른 콘셉트와 아이덴티티를 지니게 될 것”이라며 “레저용부터 중단거리 이동 수단은 물론이고 사용자의 커스텀이나 튜닝이 가능한 모델로 다양한 스타일과 다목적으로 각광받을 것”이라고 말했다.Ms미니의 판매가는 1천800만원~2천만원 사이가 될 전망이며, 모헤닉은 Ms미니가 전기차 보조금을 받게 되면 500만원~800만원 사이에 구매할 수 있을 것으로 보고 있다.조재환 기자(jaehwan.cho@zdnet.co.kr)[Copyrightⓒ메가뉴스 & ZDNet & CNET. 무단전재 및 재배포 금지]",생활/문화
